2704,43881132,43880709,2022/06/04,588.29
2705,43880437,43879872,2021/11/01,1223.6
2706,43879933,43881452,2022/01/17,1125.22
2707,43879585,43879665,2022/05/13,914.69
2708,43880286,43881161,2022/05/02,1863.37
2709,43881205,43880871,2022/05/20,1089.56
2710,43881345,43879680,2022/07/15,3906.71
2711,43879952,43880267,2022/03/28,564.74
2712,43880521,43879934,2023/01/03,3949.51
2713,43880877,43880549,2021/12/05,1996.89
2714,43881087,43880484,2022/11/14,3780.48
2715,43879830,43879873,2022/12/19,2703.19
2716,43879564,43879778,2022/05/03,2269.48
2717,43880473,43881443,2022/10/12,1596.91
2718,43880503,43879634,2022/08/29,2052.65
2719,43881361,43880818,2023/02/01,645.33
2720,43881252,43880285,2022/02/05,1876.2
2721,43880820,43881493,2022/03/25,1823.03
2722,43879665,43880035,2023/02/07,1004.88
2723,43879620,43881238,2022/05/09,182.98
2724,43879522,43879928,2021/09/11,1307.8
2725,43880560,43880875,2022/07/20,3492.01
2726,43880407,43880127,2022/06/02,1842.22
2727,43880380,43880714,2022/09/30,1435.16
2728,43881389,43881477,2022/11/03,3198.44
2729,43880327,43881000,2022/01/03,3857.57
2730,43880789,43880280,2022/12/15,1899.46
2731,43880156,43880674,2022/07/23,3986.18
2732,43879682,43880842,2022/03/08,196.88
2733,43879533,43881207,2021/11/20,3015.69
2734,43880367,43880444,2022/01/18,3808.52
2735,43879928,43879601,2022/02/08,2285.14
2736,43879877,43880541,2022/09/24,1121.47
2737,43880055,43879781,2022/04/03,1259.11
2738,43880375,43881163,2022/11/16,2984.57
2739,43879990,43879633,2022/03/18,1523.24
2740,43881171,43880079,2022/06/25,1352.11
2741,43880446,43880621,2022/08/18,450.13
2742,43880471,43880776,2022/07/02,3453.78
2743,43880464,43879986,2022/05/17,3677.55
2744,43880000,43880914,2022/07/16,393.37
2745,43881190,43880959,2022/10/29,545.41
2746,43880294,43879595,2022/05/04,3795.17
2747,43880624,43879932,2022/12/09,1837.41
2748,43881127,43881002,2021/10/11,1435.59
2749,43879634,43879670,2022/02/04,1669.8
2750,43881151,43879525,2022/01/04,3148.69
2751,43880185,43880548,2022/06/14,721.41
2752,43879733,43880765,2022/03/29,1168.28
2753,43880239,43880698,2022/09/16,1162.77
2754,43879527,43879818,2022/04/28,1504.67
2755,43880662,43879580,2023/02/06,1118.74
2756,43879978,43881126,2021/09/26,3655.83
2757,43880806,43880006,2023/03/29,135.97
2758,43879917,43881210,2021/08/03,2704.07
2759,43881093,43880253,2022/04/18,2136.7
2760,43881503,43880652,2022/08/18,2849.4
2761,43880852,43880193,2022/07/26,648.17
2762,43879662,43880606,2022/07/02,258.1
2763,43879732,43880786,2022/05/13,3527.21
2764,43880335,43879547,2022/03/12,964.22
2765,43881256,43881209,2022/09/19,3572.16
2766,43881139,43879934,2022/10/04,3070.27
2767,43879913,43880051,2022/07/05,2854.71
2768,43880134,43881248,2021/08/06,3590.69
2769,43879747,43880470,2022/06/23,1486.28
2770,43879934,43880169,2021/08/20,2759.67
2771,43880073,43880534,2023/01/31,1398.55
2772,43881376,43881423,2022/09/18,2583.75
2773,43879867,43881389,2021/12/15,2484.7
2774,43880308,43880498,2022/09/30,3444.95
2775,43879732,43880980,2022/08/10,239.14
2776,43880013,43879617,2022/04/21,3523.13
2777,43880102,43879988,2022/06/12,3514.62
2778,43881465,43881282,2022/10/17,819.06
2779,43879886,43880405,2022/08/05,205.26
2780,43880415,43880413,2022/07/24,2695.25
2781,43880038,43880515,2022/05/18,1442.09
2782,43881123,43880244,2022/11/18,2797.48
2783,43880121,43880735,2022/04/03,3771.97
2784,43879602,43879720,2022/10/17,3912.36
2785,43880556,43880458,2022/06/10,2821.47
2786,43881097,43880587,2021/09/19,2585.39
2787,43879988,43880422,2022/05/18,2809.71
2788,43881417,43881079,2022/05/26,3668.43
2789,43881308,43880329,2021/09/07,3733.57
2790,43880408,43881420,2021/10/11,127.72
2791,43880182,43880744,2022/10/20,3298.89
2792,43880921,43879531,2022/02/26,2086.94
2793,43880948,43880769,2022/05/05,2945.83
2794,43880961,43880748,2022/10/02,2382.35
2795,43879756,43880334,2023/03/20,646.42
2796,43881409,43879596,2022/11/17,2415.59
2797,43880986,43881075,2022/07/11,3489.3
2798,43879834,43879899,2022/05/16,1330.5
2799,43880407,43879739,2022/05/24,762.43
2800,43879894,43880842,2022/06/24,1739.39
2801,43879944,43879773,2022/09/05,169.41
2802,43880572,43880977,2022/07/06,3346.66
2803,43879692,43879965,2022/02/18,232.58
2804,43879534,43880237,2022/11/21,1429.7
2805,43880038,43880944,2022/08/16,613.16
2806,43880109,43880182,2022/10/10,211.86
2807,43880211,43879984,2021/11/01,2959.32
2808,43880112,43880292,2022/09/11,1697.69
2809,43880604,43879631,2022/11/19,851.44
2810,43881434,43879754,2022/05/22,1817.72
2811,43881021,43881300,2022/10/12,53.78
2812,43881505,43879677,2022/08/09,3376.12
2813,43879931,43880652,2022/05/04,1698.23
2814,43880565,43880099,2023/04/25,2185.25
2815,43879808,43880933,2022/01/20,1554.94
2816,43881017,43880671,2022/06/05,838.7
2817,43880089,43880632,2022/07/16,157.76
2818,43880547,43880222,2022/01/13,172.7
2819,43879682,43881333,2022/01/31,158.16
2820,43880200,43880519,2022/02/10,163.46
2821,43880849,43881273,2022/02/08,2444.95
2822,43879518,43881313,2022/01/27,3515.09
2823,43879542,43881178,2022/06/28,3780.76
2824,43880074,43879516,2022/08/28,2861.41
2825,43880070,43880146,2021/08/27,3989.39
2826,43880055,43880269,2022/04/29,1655.89
2827,43881498,43880443,2022/05/16,2845.05
2828,43880699,43880363,2022/07/01,904.96
2829,43881002,43881401,2022/08/11,199.0
2830,43880912,43880797,2022/06/26,3097.39
2831,43881026,43879747,2022/08/15,2710.99
2832,43881384,43879874,2022/01/03,101.36
2833,43881368,43881118,2021/08/05,312.38
2834,43879617,43880555,2022/07/27,1755.17
2835,43879902,43879904,2023/01/16,1126.17
2836,43880091,43879723,2022/12/25,1060.77
2837,43880181,43880318,2022/04/03,541.73
2838,43880882,43881108,2022/04/04,1824.27
2839,43879515,43880078,2022/06/08,3789.42
2840,43881140,43880715,2023/02/01,1901.86
2841,43879561,43881270,2022/09/15,3832.9
2842,43880041,43881175,2022/04/05,3893.15
2843,43880213,43880072,2022/10/10,1222.38
2844,43880940,43879909,2021/10/19,1205.7
2845,43880588,43880360,2022/04/07,3331.06
2846,43879990,43880078,2022/06/20,513.95
2847,43881130,43881144,2023/01/08,2080.12
2848,43881475,43881199,2022/04/13,1605.8
2849,43881311,43881483,2022/06/08,543.25
2850,43880716,43880253,2022/06/06,2037.21
2851,43880454,43881021,2022/03/07,2411.79
2852,43880118,43881414,2022/03/10,3546.32
2853,43880795,43880138,2022/02/24,1963.16
2854,43880012,43879704,2022/06/23,2145.17
2855,43880685,43880934,2022/10/14,3146.48
2856,43881057,43880347,2022/12/03,1255.21
2857,43881009,43880784,2021/12/06,3920.61
2858,43881376,43879949,2022/12/08,2980.46
2859,43881142,43881060,2022/03/07,3658.77
2860,43880541,43881248,2022/05/14,2719.55
2861,43881301,43880713,2022/07/02,2021.24
2862,43880464,43880400,2022/11/23,2387.36
2863,43880660,43881419,2022/07/20,3344.03
2864,43880036,43881207,2022/06/11,837.25
2865,43880039,43881421,2022/12/07,2366.56
2866,43881262,43881265,2021/10/28,1459.98
2867,43879648,43880723,2022/08/16,233.75
2868,43879998,43879938,2022/01/24,10.76
2869,43880801,43880199,2022/10/08,76.65
2870,43879763,43880266,2022/02/12,1757.42
2871,43880989,43880524,2022/11/13,151.12
2872,43880358,43881408,2022/08/11,182.26
2873,43880754,43881247,2022/07/17,646.05
2874,43880741,43879963,2022/06/06,77.07
2875,43879543,43880037,2022/05/13,3561.94
2876,43880663,43879659,2022/01/11,817.6
2877,43880057,43881031,2022/08/21,3664.31
2878,43881171,43879728,2022/08/02,3638.8
2879,43881360,43879781,2021/10/25,2542.71
2880,43880342,43880786,2021/09/08,1502.92
2881,43879650,43881310,2022/07/05,2511.68
2882,43879812,43881372,2022/03/24,128.09
2883,43881186,43881084,2022/05/09,2185.74
2884,43881142,43881232,2022/10/27,3215.32
2885,43879980,43880109,2022/08/20,1272.35
2886,43880944,43881493,2022/05/18,1834.86
2887,43879530,43879657,2022/08/27,2559.56
2888,43881339,43881016,2021/10/21,451.77
2889,43880777,43881419,2022/07/18,3933.11
2890,43879655,43880650,2022/12/24,2314.88
2891,43881257,43880782,2022/01/23,701.7
2892,43881482,43881218,2022/01/26,2817.68
2893,43879703,43879742,2022/07/31,940.25
2894,43881423,43880319,2021/08/24,814.99
2895,43881475,43879665,2022/05/20,1455.27
2896,43880921,43879804,2022/09/05,1218.93
2897,43880723,43881110,2022/04/03,286.82
2898,43880951,43880939,2022/09/13,271.9
2899,43880825,43880490,2022/06/09,1706.61
2900,43879515,43880073,2022/02/18,3396.45
2901,43881001,43879933,2022/08/21,347.51
2902,43880279,43881075,2022/08/22,3411.03
2903,43881248,43880528,2022/08/20,1087.27
2904,43880193,43881346,2022/06/11,3074.5
2905,43880084,43880321,2022/06/02,3481.73
2906,43881506,43881436,2022/02/04,639.52
2907,43880888,43880991,2023/04/29,377.48
2908,43881300,43880413,2022/09/20,137.73
2909,43880318,43879866,2022/10/29,2576.53
2910,43880742,43880886,2022/08/12,1567.52
2911,43879946,43880086,2022/05/08,482.14
2912,43879779,43881039,2023/02/23,1990.83
2913,43881028,43881042,2022/06/09,3909.54
2914,43880870,43880401,2022/06/30,3472.02
2915,43881123,43880280,2022/10/19,3420.62
2916,43879807,43881195,2022/11/02,2975.88
2917,43880366,43881129,2022/05/25,14.3
2918,43879526,43879829,2022/03/25,159.64
2919,43880857,43881279,2022/06/06,803.74
2920,43879653,43880526,2022/05/06,3979.1
2921,43881507,43880072,2022/06/17,108.72
2922,43881076,43880586,2022/02/10,212.93
2923,43881510,43880298,2022/09/24,315.92
2924,43880318,43881235,2022/01/10,2077.16
2925,43881099,43880409,2023/02/20,685.15
2926,43881441,43879557,2022/04/06,812.86
2927,43879771,43881473,2021/08/18,2733.38
2928,43880325,43880893,2022/02/10,1517.38
2929,43880906,43879601,2022/06/23,1104.0
2930,43880011,43880036,2022/06/16,2217.26
2931,43880642,43880558,2023/03/03,2206.62
2932,43880780,43880049,2022/01/06,2147.52
2933,43881354,43881398,2023/03/01,2930.99
2934,43881015,43880286,2022/02/09,3030.29
2935,43881409,43880776,2022/11/12,3694.97
2936,43879593,43879631,2022/09/11,1525.24
2937,43880258,43880429,2022/02/15,1477.38
2938,43880193,43881023,2022/05/15,3789.05
2939,43881453,43880610,2022/07/28,1377.16
2940,43879931,43880368,2021/10/12,3091.54
2941,43880530,43881438,2022/08/02,104.71
2942,43880531,43881372,2022/02/19,2154.84
2943,43879792,43881149,2022/03/08,2087.18
2944,43881244,43880919,2022/07/15,701.77
2945,43880937,43880907,2021/08/06,471.53
2946,43880680,43880564,2022/07/17,744.12
2947,43880307,43880583,2022/07/28,1980.38
2948,43879906,43880539,2022/08/21,2509.0
2949,43881206,43879919,2022/12/23,2381.28
2950,43880234,43880832,2022/02/18,1356.63
2951,43880309,43881166,2022/04/20,3948.67
2952,43881230,43880349,2022/11/18,1546.55
2953,43880274,43879629,2022/10/25,2029.69
2954,43880756,43879638,2022/07/13,1602.2
2955,43881279,43880744,2021/12/18,3717.9
2956,43880232,43881321,2022/09/23,1734.94
2957,43881248,43879776,2022/08/21,1207.47
2958,43880716,43880372,2022/02/17,2624.26
2959,43881445,43879764,2022/04/01,930.6
2960,43879802,43880629,2022/01/03,444.86
2961,43880201,43880079,2022/12/10,2755.49
2962,43879960,43879526,2021/11/12,2043.67
2963,43880405,43880055,2022/05/03,1936.76
2964,43881363,43879847,2022/07/15,1736.38
2965,43881002,43881159,2022/05/07,565.99
2966,43880264,43879516,2022/06/14,2585.36
2967,43881294,43881482,2022/05/22,2909.34
2968,43879704,43879862,2022/08/02,1556.06
2969,43879899,43880310,2022/05/04,1457.05
2970,43881293,43879961,2022/02/06,1347.57
2971,43880553,43881011,2022/07/24,2056.17
2972,43879930,43880179,2022/08/13,1350.16
2973,43880010,43879630,2022/10/18,751.82
2974,43881450,43879825,2022/12/09,1449.98
2975,43880320,43880082,2022/07/09,867.04
2976,43881293,43880194,2022/08/11,2706.14
2977,43879744,43880186,2023/02/20,1538.65
2978,43880128,43880206,2022/05/28,416.83
2979,43880334,43879580,2021/08/26,2325.63
2980,43880421,43880549,2022/01/01,2367.03
2981,43881459,43880484,2022/09/10,1323.2
2982,43881177,43880188,2023/03/02,2125.99
2983,43881350,43880281,2023/04/13,3301.06
2984,43879788,43881433,2022/04/06,879.22
2985,43879697,43880344,2022/06/11,2750.05
2986,43879708,43879693,2021/09/24,1896.54
2987,43881033,43880778,2021/08/23,2814.65
2988,43880159,43880986,2022/04/30,117.91
2989,43881194,43881129,2022/08/03,745.73
2990,43880646,43881168,2022/07/02,3580.33
2991,43880130,43880744,2022/02/18,474.82
2992,43880584,43880386,2022/11/04,1762.16
2993,43880909,43880212,2021/12/21,2238.9
2994,43879637,43880619,2022/03/19,3022.04
2995,43881181,43880039,2022/05/27,2768.39
2996,43880472,43880137,2022/06/05,848.46
2997,43880147,43881136,2021/09/15,2543.85
2998,43880760,43881343,2022/09/10,3740.51
2999,43880465,43881362,2021/11/21,555.76
3000,43880219,43880338,2022/01/23,4764.72
3001,43880394,43880310,2022/12/02,4904.73
3002,43880211,43880446,2022/05/31,205.3
3003,43881050,43879515,2023/02/06,2023.4
3004,43879995,43881285,2022/12/06,4226.89
3005,43881345,43880423,2022/02/10,1567.55
3006,43880111,43880715,2022/02/28,495.51
3007,43880381,43879980,2021/11/17,2690.9
3008,43879559,43880334,2022/03/23,1884.08
3009,43880304,43880005,2022/12/01,1597.91
3010,43879637,43881329,2022/05/06,2383.04
3011,43880977,43880842,2022/01/29,1478.72
3012,43879950,43880585,2021/09/14,4012.78
3013,43880032,43879741,2022/07/27,127.63
3014,43879655,43881390,2022/02/28,4341.12
3015,43879663,43880666,2021/09/20,1722.13
3016,43879544,43881099,2022/03/31,3137.24
3017,43881187,43880952,2022/04/01,4756.37
3018,43880038,43880474,2022/06/11,1529.89
3019,43879939,43881148,2022/12/22,1056.68
3020,43879866,43881332,2023/02/11,4252.49
3021,43881445,43881142,2022/10/04,4769.2
3022,43880717,43879579,2023/04/19,77.49
3023,43881039,43879672,2022/07/10,1047.72
3024,43881020,43879811,2022/12/09,440.35
3025,43879847,43880277,2021/08/10,3447.51
3026,43880637,43880977,2022/01/08,2808.55
3027,43879706,43880766,2022/07/03,155.22
3028,43880509,43879589,2022/04/18,3957.48
3029,43880329,43881445,2022/06/26,3163.95
3030,43880045,43880396,2022/06/10,3036.01
3031,43880706,43880176,2021/12/21,3652.56
3032,43880459,43881115,2022/05/19,2174.14
3033,43880110,43881156,2022/05/16,1235.12
3034,43880987,43881366,2022/12/06,1899.16
3035,43880509,43879977,2022/10/13,3699.97
3036,43879858,43880454,2023/03/22,831.67
3037,43880800,43881157,2023/02/08,3515.51
3038,43880309,43881418,2022/06/19,3848.72
3039,43880533,43879776,2022/01/08,2643.35
3040,43881291,43879599,2022/03/29,3985.38
3041,43879679,43879684,2022/07/10,549.23
3042,43880113,43880393,2022/08/27,2661.97
3043,43880814,43881074,2022/10/10,4978.01
3044,43881383,43880997,2022/01/11,4368.84
3045,43881124,43880605,2022/02/17,3952.71
3046,43880331,43881350,2022/06/16,382.22
3047,43879768,43880152,2021/10/04,4286.46
3048,43880147,43881394,2022/03/03,2782.57
3049,43880642,43880065,2022/08/23,2037.6
3050,43880034,43881490,2022/08/14,702.81
3051,43880362,43879538,2021/10/17,2242.67
3052,43881456,43880236,2022/03/18,3725.77
3053,43880997,43880916,2022/07/16,3395.75
3054,43879825,43879719,2023/02/27,4538.77
3055,43880663,43880385,2022/11/10,1397.99
3056,43880832,43880968,2022/05/01,2208.03
3057,43879641,43879890,2022/01/02,4207.87
3058,43880542,43880185,2022/05/15,168.06
3059,43880974,43880053,2022/12/17,3749.17
3060,43880947,43881362,2022/10/05,4555.89
3061,43879898,43880967,2022/06/10,3469.47
3062,43879866,43881006,2022/01/26,4753.08
3063,43881427,43881404,2022/03/12,4190.49
3064,43880980,43880335,2021/08/14,1014.37
3065,43879755,43881446,2021/10/13,4342.06
3066,43881050,43881050,2022/05/02,4233.44
3067,43880552,43880632,2022/09/27,546.13
3068,43881226,43880233,2022/01/02,4330.17
3069,43879657,43880318,2022/10/05,4471.23
3070,43880358,43880726,2022/06/16,3615.45
3071,43879892,43881109,2022/01/09,3328.11
3072,43880702,43880550,2022/08/18,2447.88
3073,43880081,43879948,2022/01/21,4684.98
3074,43880186,43881466,2022/02/09,4989.53
3075,43880011,43881240,2022/06/01,536.87
3076,43880223,43880595,2021/09/08,4596.83
3077,43881241,43879687,2021/11/25,3275.23
3078,43879538,43880802,2022/04/03,3806.07
3079,43880096,43880640,2021/12/29,850.1
3080,43880910,43879534,2022/07/29,4006.06
3081,43881467,43880417,2022/05/11,3737.06
3082,43881043,43879930,2022/03/09,4488.73
3083,43880491,43880724,2022/11/02,815.68
3084,43880518,43879595,2022/07/23,2984.15
3085,43879925,43880780,2022/02/02,2932.3
3086,43879984,43881427,2022/11/02,3072.26
3087,43879883,43879908,2022/08/21,2918.92
3088,43880043,43879902,2022/04/16,3237.5
3089,43879560,43881288,2022/04/04,660.66
3090,43880022,43881154,2021/10/07,4818.31
3091,43880505,43880387,2022/10/07,930.06
3092,43881009,43881326,2022/04/26,3804.43
3093,43879707,43879720,2022/09/28,4047.44
3094,43880297,43880821,2022/01/15,1104.0
3095,43881060,43880668,2022/08/13,3873.66
3096,43881411,43880730,2021/09/19,4987.46
3097,43879633,43880361,2021/12/05,372.05
3098,43880593,43881085,2023/04/09,1232.21
3099,43880421,43881262,2022/01/01,1453.61
3100,43880753,43881446,2022/06/01,4823.48
3101,43879640,43881090,2022/04/19,1604.34
3102,43880625,43880218,2022/01/08,1387.99
3103,43879989,43880852,2022/10/08,3111.43
3104,43879698,43879675,2022/10/05,578.81
3105,43879687,43879826,2022/07/15,782.24
3106,43881303,43880495,2022/02/17,2579.95
3107,43880257,43881052,2022/08/25,2115.19
3108,43881408,43880080,2022/12/07,2730.94
3109,43879602,43880968,2022/07/13,2078.05
3110,43880231,43880254,2023/02/16,4653.92
3111,43881107,43879583,2022/05/31,2043.47
3112,43881236,43881295,2022/12/24,4962.22
3113,43880984,43881445,2022/03/23,3465.98
3114,43880133,43881447,2022/03/02,3559.68
3115,43880052,43879621,2022/12/19,183.68
3116,43881486,43881260,2022/07/18,1904.88
3117,43879864,43880105,2022/05/26,282.87
3118,43880046,43881466,2023/04/14,932.87
3119,43879687,43879562,2022/08/01,3286.83
3120,43881261,43881417,2021/12/01,2154.8
3121,43881039,43879721,2023/04/03,635.49
3122,43880135,43880009,2022/05/13,3147.22
3123,43880256,43880991,2022/05/06,4733.19
3124,43880216,43880052,2022/07/24,3718.19
3125,43879544,43880243,2022/01/30,3159.39
3126,43880223,43880881,2022/06/19,1796.35
3127,43881190,43880513,2022/07/30,3081.27
3128,43879597,43880703,2022/05/10,4665.66
3129,43879669,43880529,2022/05/17,1980.92
3130,43880466,43880005,2022/11/30,1822.08
3131,43880315,43881105,2022/02/06,1493.21
3132,43880952,43880403,2022/05/29,1840.22
3133,43880713,43880984,2022/01/21,4738.86
3134,43880980,43880156,2022/05/15,4243.75
3135,43881241,43880813,2022/03/19,1968.08
3136,43880836,43880531,2022/07/05,3994.62
3137,43880017,43880362,2022/11/24,1321.38
3138,43880763,43880937,2022/04/27,548.05
3139,43880916,43880593,2021/08/14,3324.24
3140,43879961,43880420,2022/12/30,1067.36
3141,43880399,43881350,2022/01/20,3939.81
3142,43879799,43880969,2022/02/20,801.09
3143,43879945,43880768,2022/04/08,1072.78
3144,43880236,43879659,2022/09/11,340.34
3145,43880901,43881427,2022/09/27,2195.44
3146,43879773,43879565,2021/11/02,568.54
3147,43879600,43879911,2022/06/11,1065.49
3148,43879726,43879705,2022/06/22,1281.01
3149,43881036,43879948,2022/11/17,2850.04
3150,43881314,43880404,2022/09/17,3583.94
3151,43880979,43880003,2023/02/12,3051.29
3152,43880671,43881094,2022/05/03,4997.75
3153,43879880,43881178,2022/01/04,2338.5
3154,43881046,43880814,2022/08/21,503.26
3155,43880800,43881041,2022/03/11,414.79
3156,43881014,43879764,2022/10/20,1647.07
3157,43881259,43881165,2023/03/27,3307.55
3158,43880696,43880228,2022/08/27,4432.22
3159,43880434,43879572,2023/03/12,2406.68
3160,43880459,43880862,2023/02/13,4960.53
3161,43881273,43881499,2022/07/09,2587.47
3162,43881279,43880521,2022/04/30,4932.67
3163,43880815,43880514,2022/02/09,3430.43
3164,43879692,43879783,2022/06/20,4555.69
3165,43881227,43881214,2022/07/12,571.76
3166,43880604,43881363,2022/11/08,3754.08
3167,43880932,43879541,2023/01/20,3548.03
3168,43880462,43879570,2023/02/09,1018.79
3169,43879970,43879607,2022/11/20,970.87
3170,43880291,43879746,2022/01/20,4023.44
3171,43880199,43880552,2022/08/12,2815.52
3172,43879992,43879787,2021/11/04,3852.73
3173,43879971,43880035,2022/11/27,1799.68
3174,43880743,43879659,2022/03/20,2942.05
3175,43881138,43880566,2022/02/26,3532.25
3176,43880514,43881193,2022/06/04,605.45
3177,43880258,43881105,2022/07/17,2242.87
3178,43881152,43881392,2022/07/16,2265.0
3179,43881068,43880482,2022/12/20,1996.67
3180,43879550,43881353,2022/10/25,1637.44
3181,43881423,43880058,2021/09/17,3197.98
3182,43879872,43879893,2022/06/27,211.37
3183,43880992,43880171,2022/01/18,3725.59
3184,43879974,43881215,2022/07/21,1727.23
3185,43880371,43879850,2022/12/13,4874.46
3186,43881316,43881090,2021/08/07,4418.22
3187,43881008,43879920,2022/05/14,1299.21
3188,43881338,43881063,2022/03/30,3586.99
3189,43881163,43880285,2022/07/04,4677.42
3190,43880023,43879625,2022/04/05,818.85
3191,43880674,43881473,2022/08/16,4149.35
3192,43881330,43881104,2022/07/09,208.81
3193,43880803,43880667,2022/09/04,504.57
3194,43879776,43881480,2022/07/30,1175.87
3195,43880437,43881269,2023/03/18,2381.61
3196,43879833,43880550,2021/12/22,2073.03
3197,43880176,43880926,2022/08/08,2956.77
3198,43880517,43880806,2022/03/30,3667.67
3199,43880379,43879556,2022/01/08,3294.32
3200,43880647,43880067,2022/03/22,4851.3
3201,43880732,43880657,2022/12/17,650.97
3202,43879551,43880820,2022/03/05,3556.17
3203,43880892,43880851,2022/08/09,3009.58
3204,43880405,43879707,2022/05/12,4378.25
3205,43879755,43881402,2022/07/28,3380.95
3206,43879750,43880461,2022/09/05,2881.06
3207,43879655,43881238,2022/06/10,4439.67
3208,43880347,43879717,2022/09/06,4948.62
3209,43880420,43880011,2021/10/07,1692.73
3210,43881213,43880840,2022/02/04,2188.75
3211,43881485,43880308,2022/05/30,1958.66
3212,43880161,43881076,2022/12/15,2751.41
3213,43880314,43881438,2021/10/30,4203.73
3214,43879836,43881252,2022/05/13,4128.04
3215,43879630,43880920,2021/12/19,3052.44
3216,43881330,43881156,2022/10/13,2208.11
3217,43880061,43880394,2022/04/09,2962.22
3218,43880807,43879902,2022/01/10,3519.77
3219,43880323,43880683,2021/11/09,1933.39
3220,43880012,43880318,2023/03/20,1593.03
3221,43880094,43880234,2022/01/22,926.93
3222,43880279,43880945,2022/07/13,2676.75
3223,43881138,43880937,2021/10/14,144.41
3224,43880172,43879642,2021/11/22,4503.27
3225,43879674,43879837,2023/01/02,2040.82
3226,43880121,43880966,2021/12/31,423.3
3227,43879836,43880577,2022/05/05,1385.39
3228,43880853,43881172,2021/12/28,4514.99
3229,43880949,43880228,2022/08/21,175.03
3230,43881336,43881376,2022/03/21,3914.02
3231,43879790,43880819,2022/05/06,1117.47
3232,43881354,43880548,2023/02/02,2321.59
3233,43879845,43881082,2022/06/10,4391.76
3234,43880781,43880559,2022/06/22,4100.16
3235,43880884,43879750,2022/11/06,4627.17
3236,43879737,43881385,2022/11/06,4481.91
3237,43880593,43881371,2022/01/17,4021.24
3238,43880006,43879524,2022/07/14,661.19
3239,43879952,43879976,2021/08/10,953.48
3240,43880456,43881257,2023/04/01,4339.15
3241,43880980,43879953,2022/01/16,1287.48
3242,43880797,43880557,2022/07/26,3331.89
3243,43879610,43880430,2022/11/25,4996.8
3244,43879576,43881179,2021/10/06,2574.59
3245,43880651,43880043,2022/11/21,4985.23
3246,43880598,43879517,2022/03/21,2042.58
3247,43879683,43880773,2022/02/27,844.66
3248,43880600,43880600,2023/01/11,1008.87
3249,43879724,43880287,2022/08/20,631.49
3250,43880573,43880801,2022/03/11,262.04
3251,43880396,43880358,2022/10/26,2325.32
3252,43880947,43879662,2022/12/08,869.04
3253,43880546,43881368,2022/07/29,774.97
3254,43881386,43880696,2022/11/22,2228.7
3255,43879779,43880103,2021/12/11,858.41
3256,43880075,43880219,2022/07/11,4539.09
3257,43880857,43879910,2023/02/29,376.58
3258,43879620,43880040,2021/12/20,2615.56
3259,43879753,43880656,2022/02/24,4594.63
3260,43879842,43881171,2022/04/12,3460.99
3261,43880337,43880078,2022/03/20,981.11
3262,43880069,43881250,2022/04/18,1343.9
3263,43879794,43879804,2022/05/19,1118.34
3264,43880044,43880579,2022/03/01,2537.37
3265,43880351,43881420,2022/06/09,193.27
3266,43881111,43880053,2022/11/25,2231.34
3267,43879553,43879535,2022/07/09,2264.02
3268,43881087,43881346,2022/07/05,1797.12
3269,43879937,43881353,2021/12/26,4162.75
3270,43880510,43880591,2022/07/06,2066.74
3271,43879533,43880582,2021/11/02,878.92
3272,43880212,43880927,2023/04/25,1069.02
3273,43879565,43879548,2022/09/29,4303.15
3274,43880085,43880311,2022/11/14,2842.88
3275,43881247,43881336,2022/06/06,4671.87
3276,43881429,43881171,2021/12/04,1318.78
3277,43881419,43880373,2021/10/16,3062.92
3278,43881160,43880956,2022/02/20,4692.62
3279,43880510,43881305,2022/01/17,126.24
3280,43880624,43880768,2022/03/29,375.51
3281,43881315,43880107,2022/06/06,271.77
3282,43880060,43880012,2022/03/07,2273.82
3283,43881472,43881390,2022/10/24,4524.71
3284,43879883,43880911,2022/06/23,10.34
3285,43880377,43880280,2022/01/03,485.37
3286,43881100,43880177,2021/10/04,1501.85
3287,43881457,43880277,2022/01/08,3170.74
3288,43880114,43879913,2022/12/17,699.57
3289,43880481,43880862,2021/08/18,3101.31
3290,43880833,43879881,2022/06/02,3253.61
3291,43880393,43881072,2021/12/03,209.41
3292,43879637,43880570,2022/10/25,972.13
3293,43879587,43880478,2022/01/05,2692.06
3294,43880752,43880404,2022/06/30,1718.76
3295,43881265,43881222,2022/05/09,207.74
3296,43881287,43881122,2022/06/06,2704.47
3297,43880441,43879933,2022/09/04,4677.58
3298,43879653,43879691,2022/12/12,2124.91
3299,43879949,43881035,2023/03/04,3317.69
3300,43881465,43879862,2022/06/23,506.45
3301,43881241,43880236,2021/08/01,4018.29
3302,43880640,43880160,2022/07/31,3272.12
3303,43881232,43880735,2022/08/05,574.34
3304,43880323,43881182,2022/11/29,2916.0
3305,43880695,43880764,2022/09/19,3967.12
3306,43879792,43881087,2022/03/03,3537.27
3307,43880033,43880677,2022/06/04,1116.56
3308,43880564,43881139,2022/05/03,2534.22
3309,43879596,43881285,2022/01/30,2245.38
3310,43880919,43881364,2022/09/26,1200.41
3311,43880966,43881487,2022/10/17,1916.57
3312,43879832,43879690,2022/06/23,828.16
3313,43880157,43880097,2022/08/24,2505.25
3314,43880658,43880846,2021/12/21,3956.74
3315,43880595,43880437,2023/01/31,3861.77
3316,43880168,43880774,2022/11/02,17.61
3317,43881100,43881462,2023/02/09,4534.14
3318,43879924,43880032,2022/02/20,529.4
